,Coh_Swath,Coh_SwathOverPoca,DayInYear_Swath,DemDiffMad_Swath,DemDiff_Swath,DemDiff_SwathOverPoca,Dist_SwathToPoca,Elev_Oib,Elev_Swath,Heading_Swath,Lat_Swath,LeadEdgeS_Poca,LeadEdgeW_Poca,Lon_Swath,MeanDiffSpread_Swath,PhaseConfidence_Swath,PhaseSSegment_Swath,Phase_Swath,Phase_SwathOverPoca,PowerScaled_Swath,PowerScaled_SwathOverPoca,PowerWatt_Swath,SampleNb_Swath,SampleNb_SwathMinusLeadEdgeS,StartTime_Swath,Wf_Number_Swath,X_Swath,Y_Swath
401,0.952,0.9989506820566632,124,5.963145989275148,-5.87615451682359,1.5680562855969273,6599.773632481648,815.9552,816.1238454831764,-7.179951794926434,69.67568528378087,224.0,0.8000000000000114,-49.92190551224479,51.94962801433847,0.9842307769008982,0.006135923151542565,1.445378,-0.93421729620585,6954.0,0.7958342870222018,2.030842781046427e-15,632,408.0,1462298408,3657,-190825,-2215925
403,0.956,1.0031479538300105,124,5.963145989275148,-5.07969711907208,1.3555210254742023,6545.695455793831,814.9104,816.9203028809279,-7.179951794926434,69.6757466265522,224.0,0.8000000000000114,-49.92052974850105,51.94962801433847,0.9842307769008982,0.006135923151542565,1.420966,-0.9184386468594664,7278.0,0.8329137102311742,2.125463583614595e-15,628,404.0,1462298408,3657,-190771,-2215922
404,0.957,1.0041972717733474,124,5.963145989275148,-4.270314221270382,1.139536585868509,6586.743201309734,815.9559,817.7296857787296,-7.179951794926434,69.6756998155901,224.0,0.8000000000000114,-49.92157962294732,51.94962801433847,0.9842307769008982,0.006135923151542565,1.439597,-0.930480757951244,7583.0,0.8678187228198673,2.2145356354148772e-15,625,401.0,1462298408,3657,-190812,-2215924
406,0.95,0.9968520461699895,124,5.963145989275148,-6.264491152949631,1.6716842112176054,6540.699809653398,814.8158,815.7355088470504,-7.179951794926434,69.67575272839596,224.0,0.8000000000000114,-49.920392885875685,51.94962801433847,0.9842307769008982,0.006135923151542565,1.418536,-0.9168680210233321,5465.0,0.6254291599908446,1.5959959445525919e-15,633,409.0,1462298408,3657,-190766,-2215922
407,0.965,1.012591815320042,124,5.963145989275148,-4.111021805554628,1.0970292840275035,6557.72674026602,815.9034,817.8889781944454,-7.179951794926434,69.67573255414342,224.0,0.8000000000000114,-49.920845379216814,51.94962801433847,0.9842307769008982,0.006135923151542565,1.426568,-0.9220594888076248,7702.0,0.8814373998626688,2.249288337592692e-15,624,400.0,1462298408,3657,-190783,-2215923
409,0.807,0.8467995802728228,124,5.963145989275148,-14.618544425815344,3.900969657545485,601.5197419869111,912.6917,904.3814555741847,-7.179951794926434,69.68379408748244,224.0,0.8000000000000114,-49.73783058905576,51.94962801433847,0.9731813441297874,0.0337475773334841,-1.820087,1.1764097391820112,4142.0,0.4740215152208743,1.209627667399238e-15,342,118.0,1462298408,3657,-183630,-2215624
411,0.906,0.950682056663169,124,5.963145989275148,-6.194695374928415,1.6530591549633908,669.5856927981661,911.5916,910.8053046250716,-7.179951794926434,69.68386982154531,224.0,0.8000000000000114,-49.73608982893472,51.94962801433847,0.9866113861977996,-0.006135923151542565,-1.85098,1.1963773704395004,14210.0,1.6262302586404211,4.149881495350838e-15,317,93.0,1462298408,3657,-183562,-2215621
414,0.818,0.8583420776495277,124,5.963145989275148,-13.123102086596191,3.5019097361212363,716.6282160227854,912.1395,904.8768979134038,-7.179951794926434,69.6839219781806,224.0,0.8000000000000114,-49.73489076248393,51.94962801433847,0.9731813441297874,0.0337475773334841,-1.87222,1.2101058036738601,3349.0,0.3832684824902724,9.78040332718505e-16,344,120.0,1462298408,3657,-183515,-2215619
415,0.803,0.8426023084994754,124,5.963145989275148,-12.381722711957991,3.304072088202856,776.7013583096144,911.5373,905.618277288042,-7.179951794926434,69.68398820193745,224.0,0.8000000000000114,-49.733368017235364,51.94962801433847,0.9731813441297874,0.0337475773334841,-1.899225,1.2275604335935344,3881.0,0.4441519798580911,1.1334053542193246e-15,343,119.0,1462298408,3657,-183455,-2215616
416,0.895,0.9391395592864639,124,5.963145989275148,-9.63880952168256,2.5721236248763537,740.6490396942401,912.4163,908.3611904783174,-7.179951794926434,69.68394885844658,224.0,0.8000000000000114,-49.73427271684676,51.94962801433847,0.9731813441297874,0.0337475773334841,-1.883193,1.2171981811635317,10136.0,1.159990844586862,2.9601125149103513e-15,330,106.0,1462298408,3657,-183491,-2215618
