,Coh_Swath,Coh_SwathOverPoca,DayInYear_Swath,DemDiffMad_Swath,DemDiff_Swath,DemDiff_SwathOverPoca,Dist_SwathToPoca,Elev_Oib,Elev_Swath,Heading_Swath,Lat_Swath,LeadEdgeS_Poca,LeadEdgeW_Poca,Lon_Swath,MeanDiffSpread_Swath,PhaseConfidence_Swath,PhaseSSegment_Swath,Phase_Swath,Phase_SwathOverPoca,PowerScaled_Swath,PowerScaled_SwathOverPoca,PowerWatt_Swath,SampleNb_Swath,SampleNb_SwathMinusLeadEdgeS,StartTime_Swath,Wf_Number_Swath,X_Swath,Y_Swath
346,0.918,1.0787309048178615,137,8.917495824547629,-35.385232710279524,3.5208287847205844,6941.930711264698,1574.0523,1567.6147672897205,-6.404506979826065,64.61284168184827,151.0,0.6999999999999886,-41.62732341913818,62.26659731068437,0.9805594364102244,-0.0045121506819008166,1.405803,0.31247057022236774,3736.0,0.4475859590271954,1.504659029932451e-16,431,280.0,1463417713,1070,164383,-2789360
347,0.979,1.1504112808460634,137,8.917495824547629,-29.90121639892459,2.9751694515466487,6871.895007929035,1573.8713,1574.0987836010754,-6.404506979826065,64.61277129947547,151.0,0.6999999999999886,-41.62875891093631,62.26659731068437,0.9805594364102244,-0.0045121506819008166,1.437199,0.3194490202773907,21813.0,2.6132742302623697,8.785098345802075e-16,404,253.0,1463417713,1070,164314,-2789372
348,0.935,1.0331491712707184,137,9.967939341595255,-31.12181807681918,4.958862511510108,6610.985176204829,1574.313,1568.8781819231808,-6.404207888029571,64.61005956611938,132.1,1.5,-41.6278156360363,66.54386701136693,0.9763699330544033,-0.0045121506819008166,1.432183,0.32716613567081815,9859.0,0.997571587574623,3.125322651270808e-16,408,275.9,1463417713,1069,164378,-2789677
349,0.954,1.0541436464088396,137,9.967939341595255,-30.773207466118038,4.903315882317253,6663.758248916298,1574.3541,1569.226792533882,-6.404207888029571,64.61011226559188,132.1,1.5,-41.62674083740211,66.54386701136693,0.9763699330544033,-0.0045121506819008166,1.408679,0.3217969106117252,10900.0,1.1029039765253466,3.455321726224953e-16,406,273.9,1463417713,1069,164430,-2789668
350,0.945,1.0441988950276242,137,9.967939341595255,-32.26392039563507,5.140841866286405,6545.061726217714,1574.272,1569.736079604365,-6.404207888029571,64.60999378706947,132.1,1.5,-41.62915696134286,66.54386701136693,0.9763699330544033,-0.0045121506819008166,1.461517,0.33386715881085527,12214.0,1.2358595568147324,3.871862345331337e-16,405,272.9,1463417713,1069,164313,-2789688
351,0.97,1.0718232044198894,137,9.967939341595255,-31.400603481568396,5.003283389781251,6575.474735713004,1574.5418,1570.5993965184316,-6.404207888029571,64.61002460919774,132.1,1.5,-41.6285284874877,66.54386701136693,0.9763699330544033,-0.0045121506819008166,1.447774,0.3307277246725335,20644.0,2.088839421228372,6.544189148274121e-16,401,268.9,1463417713,1069,164343,-2789683
352,0.897,0.9911602209944751,137,9.967939341595255,-36.10033035092056,5.752124583095917,6637.457495155807,1574.5946,1563.8996696490794,-6.404207888029571,64.6100857455187,132.1,1.5,-41.627281731141636,66.54386701136693,0.9763699330544033,-0.0045121506819008166,1.420502,0.32449774229457307,5146.0,0.5206920975412325,1.6312922571700555e-16,429,296.9,1463417713,1069,164404,-2789672
353,0.97,1.0718232044198894,137,9.967939341595255,-31.400603481568396,5.003283389781251,6575.474735713004,1574.4893,1570.5993965184316,-6.404207888029571,64.61002460919774,132.1,1.5,-41.6285284874877,66.54386701136693,0.9763699330544033,-0.0045121506819008166,1.447774,0.3307277246725335,20644.0,2.088839421228372,6.544189148274121e-16,401,268.9,1463417713,1069,164343,-2789683
354,0.963,1.0640883977900553,137,9.967939341595255,-31.975276567973197,5.094850174777953,6522.701664187931,1574.4879,1570.0247234320268,-6.404207888029571,64.60997133995666,132.1,1.5,-41.629614630539834,66.54386701136693,0.9763699330544033,-0.0045121506819008166,1.471526,0.33615360254879184,17706.0,1.7915612668218153,5.612837292159542e-16,404,271.9,1463417713,1069,164291,-2789692
355,0.97,1.0718232044198894,137,9.967939341595255,-31.400603481568396,5.003283389781251,6575.474735713004,1574.8332,1570.5993965184316,-6.404207888029571,64.61002460919774,132.1,1.5,-41.6285284874877,66.54386701136693,0.9763699330544033,-0.0045121506819008166,1.447774,0.3307277246725335,20644.0,2.088839421228372,6.544189148274121e-16,401,268.9,1463417713,1069,164343,-2789683
356,0.922,1.0187845303867404,137,9.967939341595255,-32.57949648331851,5.191124867969653,6633.345234495187,1574.8825,1567.4205035166815,-6.404207888029571,64.61008239285438,132.1,1.5,-41.62735010793517,66.54386701136693,0.9763699330544033,-0.0045121506819008166,1.422001,0.3248401720241332,7280.0,0.7366184356976626,2.3077745107263906e-16,414,281.9,1463417713,1069,164400,-2789673
357,0.948,1.047513812154696,137,9.967939341595255,-31.59199936874211,5.033779869370593,6558.212103919787,1574.7648,1570.408000631258,-6.404207888029571,64.61000659204642,132.1,1.5,-41.62889587022943,66.54386701136693,0.9763699330544033,-0.0045121506819008166,1.455808,0.3325630018221571,15989.0,1.617828594556309,5.068544869780805e-16,402,269.9,1463417713,1069,164326,-2789686
358,0.963,1.0640883977900553,137,9.967939341595255,-31.975276567973197,5.094850174777953,6522.701664187931,1574.6947,1570.0247234320268,-6.404207888029571,64.60997133995666,132.1,1.5,-41.629614630539834,66.54386701136693,0.9763699330544033,-0.0045121506819008166,1.471526,0.33615360254879184,17706.0,1.7915612668218153,5.612837292159542e-16,404,271.9,1463417713,1069,164291,-2789692
359,0.948,1.047513812154696,137,9.967939341595255,-31.59199936874211,5.033779869370593,6558.212103919787,1575.0294,1570.408000631258,-6.404207888029571,64.61000659204642,132.1,1.5,-41.62889587022943,66.54386701136693,0.9763699330544033,-0.0045121506819008166,1.455808,0.3325630018221571,15989.0,1.617828594556309,5.068544869780805e-16,402,269.9,1463417713,1069,164326,-2789686
360,0.938,1.0719999999999998,137,7.97713916170831,-24.369203572161496,4.338772753007447,6420.28262617776,1576.5745,1569.6307964278385,-6.403908535193606,64.60720155856163,141.5,1.3000000000000114,-41.62985479886231,69.85043440375891,0.9828357006289077,-0.006135923151542565,1.492401,0.34287593569379876,11119.0,1.1948205458843757,2.842407740198346e-16,404,262.5,1463417713,1068,164298,-2790007
361,0.923,1.054857142857143,137,7.97713916170831,-23.361182400025427,4.159301364737918,6486.20605593131,1576.8359,1570.6388175999746,-6.403908535193606,64.60726779767151,141.5,1.3000000000000114,-41.62850442153456,69.85043440375891,0.9828357006289077,-0.006135923151542565,1.462868,0.33609079215071286,12302.0,1.3219428325811304,3.1448241766274e-16,399,257.5,1463417713,1068,164363,-2789996
362,0.938,1.0719999999999998,137,7.97713916170831,-24.369203572161496,4.338772753007447,6420.28262617776,1576.5435,1569.6307964278385,-6.403908535193606,64.60720155856163,141.5,1.3000000000000114,-41.62985479886231,69.85043440375891,0.9828357006289077,-0.006135923151542565,1.492401,0.34287593569379876,11119.0,1.1948205458843757,2.842407740198346e-16,404,262.5,1463417713,1068,164298,-2790007
363,0.975,1.1142857142857143,137,7.97713916170831,-17.888601755723357,3.184945197626311,6333.969450510477,1576.4238,1577.1113982442766,-6.403908535193606,64.60711604500439,141.5,1.3000000000000114,-41.63159773117826,69.85043440375891,0.9828357006289077,-0.006135923151542565,1.53053,0.3516359918396127,46169.0,4.961207822909951,1.1802421346993206e-15,373,231.5,1463417713,1068,164213,-2790022
364,0.968,1.1062857142857143,137,7.97713916170831,-21.372353891842067,3.8052038286342778,6414.200028062735,1576.8063,1573.627646108158,-6.403908535193606,64.6071955060913,141.5,1.3000000000000114,-41.62997817412685,69.85043440375891,0.9828357006289077,-0.006135923151542565,1.495104,0.34349694415880266,30535.0,3.281216419514292,7.805820698530129e-16,387,245.5,1463417713,1068,164292,-2790008
365,0.925,1.0571428571428572,137,7.97713916170831,-23.54667165502906,4.192326478718449,6465.987936889459,1577.0222,1570.453328344971,-6.403908535193606,64.60724772772949,141.5,1.3000000000000114,-41.62891360277348,69.85043440375891,0.9828357006289077,-0.006135923151542565,1.471817,0.3381468057479456,13936.0,1.4975284762518806,3.5625320862851117e-16,400,258.5,1463417713,1068,164343,-2789999
366,0.968,1.1062857142857143,137,7.97713916170831,-21.372353891842067,3.8052038286342778,6414.200028062735,1576.7853,1573.627646108158,-6.403908535193606,64.6071955060913,141.5,1.3000000000000114,-41.62997817412685,69.85043440375891,0.9828357006289077,-0.006135923151542565,1.495104,0.34349694415880266,30535.0,3.281216419514292,7.805820698530129e-16,387,245.5,1463417713,1068,164292,-2790008
367,0.975,1.1142857142857143,137,7.97713916170831,-17.888601755723357,3.184945197626311,6333.969450510477,1576.6515,1577.1113982442766,-6.403908535193606,64.60711604500439,141.5,1.3000000000000114,-41.63159773117826,69.85043440375891,0.9828357006289077,-0.006135923151542565,1.53053,0.3516359918396127,46169.0,4.961207822909951,1.1802421346993206e-15,373,231.5,1463417713,1068,164213,-2790022
368,0.962,1.0994285714285714,137,7.97713916170831,-22.030971664004028,3.9224662921383042,6396.9373922213745,1577.024,1572.969028335996,-6.403908535193606,64.60717811593317,141.5,1.3000000000000114,-41.63033264794768,69.85043440375891,0.9828357006289077,-0.006135923151542565,1.502856,0.34527794956787056,28800.0,3.094777562862669,7.362293634113893e-16,390,248.5,1463417713,1068,164275,-2790011
369,0.94,1.0742857142857143,137,7.97713916170831,-22.118162600323558,3.937990051775839,6456.778221373257,1577.1821,1571.8818373996764,-6.403908535193606,64.60723824455874,141.5,1.3000000000000114,-41.62910693518097,69.85043440375891,0.9828357006289077,-0.006135923151542565,1.476047,0.33911863919484414,16925.0,1.8187191059531485,4.326625686020057e-16,394,252.5,1463417713,1068,164334,-2790001
370,0.962,1.0994285714285714,137,7.97713916170831,-22.030971664004028,3.9224662921383042,6396.9373922213745,1577.0039,1572.969028335996,-6.403908535193606,64.60717811593317,141.5,1.3000000000000114,-41.63033264794768,69.85043440375891,0.9828357006289077,-0.006135923151542565,1.502856,0.34527794956787056,28800.0,3.094777562862669,7.362293634113893e-16,390,248.5,1463417713,1068,164275,-2790011
371,0.975,1.1142857142857143,137,7.97713916170831,-17.888601755723357,3.184945197626311,6333.969450510477,1576.8644,1577.1113982442766,-6.403908535193606,64.60711604500439,141.5,1.3000000000000114,-41.63159773117826,69.85043440375891,0.9828357006289077,-0.006135923151542565,1.53053,0.3516359918396127,46169.0,4.961207822909951,1.1802421346993206e-15,373,231.5,1463417713,1068,164213,-2790022
372,0.971,1.2529032258064516,137,6.479432136526926,-16.976781396195292,2.428139862226366,6077.171875140607,1577.9203,1576.0232186038047,-6.4036034762603355,64.60443545139272,147.7,2.4000000000000057,-41.630019966429415,60.709486134691915,0.9702116645064893,-0.0045121506819008166,1.511648,0.3582725088187402,29630.0,2.846575079258334,9.324799045591638e-16,359,211.3,1463417713,1067,164308,-2790321
373,0.978,1.2619354838709678,137,6.479432136526926,-17.511102844960988,2.504562311141288,6013.218772005555,1578.3028,1575.488897155039,-6.4036034762603355,64.60437121191491,147.7,2.4000000000000057,-41.63132911058648,60.709486134691915,0.9702116645064893,-0.0045121506819008166,1.540283,0.3650592298609568,28289.0,2.7177442597751944,8.902775572080386e-16,362,214.3,1463417713,1067,164245,-2790332
374,0.96,1.2387096774193547,137,6.479432136526926,-19.534785016439855,2.794003709623681,6070.104117723188,1578.0293,1573.4652149835601,-6.4036034762603355,64.60442833597449,147.7,2.4000000000000057,-41.63016498433922,60.709486134691915,0.9702116645064893,-0.0045121506819008166,1.514817,0.35902358683455243,13420.0,1.289268901911807,4.223381815451899e-16,370,222.3,1463417713,1067,164301,-2790322
375,0.978,1.2619354838709678,137,6.479432136526926,-17.511102844960988,2.504562311141288,6013.218772005555,1578.2952,1575.488897155039,-6.4036034762603355,64.60437121191491,147.7,2.4000000000000057,-41.63132911058648,60.709486134691915,0.9702116645064893,-0.0045121506819008166,1.540283,0.3650592298609568,28289.0,2.7177442597751944,8.902775572080386e-16,362,214.3,1463417713,1067,164245,-2790332
376,0.962,1.241290322580645,137,6.479432136526926,-18.783771426416934,2.6865884114908405,5917.867521328946,1578.5081,1576.216228573583,-6.4036034762603355,64.60427659118238,147.7,2.4000000000000057,-41.633256956285834,60.709486134691915,0.9702116645064893,-0.0045121506819008166,1.582453,0.37505385274729425,26015.0,2.4992794696896916,8.187129502904706e-16,360,212.3,1463417713,1067,164151,-2790348
377,0.976,1.2593548387096773,137,6.479432136526926,-16.565780454315245,2.369355588158068,6010.091679833179,1578.4306,1576.4342195456848,-6.4036034762603355,64.60436803990555,147.7,2.4000000000000057,-41.63139374707316,60.709486134691915,0.9702116645064893,-0.0045121506819008166,1.541698,0.36539459603084457,41631.0,3.9995196464597944,1.3101610160885097e-15,358,210.3,1463417713,1067,164242,-2790333
378,0.96,1.2387096774193547,137,6.479432136526926,-19.534785016439855,2.794003709623681,6070.104117723188,1578.1344,1573.4652149835601,-6.4036034762603355,64.60442833597449,147.7,2.4000000000000057,-41.63016498433922,60.709486134691915,0.9702116645064893,-0.0045121506819008166,1.514817,0.35902358683455243,13420.0,1.289268901911807,4.223381815451899e-16,370,222.3,1463417713,1067,164301,-2790322
379,0.976,1.2593548387096773,137,6.479432136526926,-16.565780454315245,2.369355588158068,6010.091679833179,1578.4148,1576.4342195456848,-6.4036034762603355,64.60436803990555,147.7,2.4000000000000057,-41.63139374707316,60.709486134691915,0.9702116645064893,-0.0045121506819008166,1.541698,0.36539459603084457,41631.0,3.9995196464597944,1.3101610160885097e-15,358,210.3,1463417713,1067,164242,-2790333
380,0.962,1.241290322580645,137,6.479432136526926,-18.783771426416934,2.6865884114908405,5917.867521328946,1578.6033,1576.216228573583,-6.4036034762603355,64.60427659118238,147.7,2.4000000000000057,-41.633256956285834,60.709486134691915,0.9702116645064893,-0.0045121506819008166,1.582453,0.37505385274729425,26015.0,2.4992794696896916,8.187129502904706e-16,360,212.3,1463417713,1067,164151,-2790348
381,0.976,1.2593548387096773,137,6.479432136526926,-16.565780454315245,2.369355588158068,6010.091679833179,1578.5037,1576.4342195456848,-6.4036034762603355,64.60436803990555,147.7,2.4000000000000057,-41.63139374707316,60.709486134691915,0.9702116645064893,-0.0045121506819008166,1.541698,0.36539459603084457,41631.0,3.9995196464597944,1.3101610160885097e-15,358,210.3,1463417713,1067,164242,-2790333
382,0.976,1.2593548387096773,137,6.479432136526926,-16.565780454315245,2.369355588158068,6010.091679833179,1578.4852,1576.4342195456848,-6.4036034762603355,64.60436803990555,147.7,2.4000000000000057,-41.63139374707316,60.709486134691915,0.9702116645064893,-0.0045121506819008166,1.541698,0.36539459603084457,41631.0,3.9995196464597944,1.3101610160885097e-15,358,210.3,1463417713,1067,164242,-2790333
383,0.948,1.143546441495778,137,7.179539346193986,-13.59932367131114,1.9083963131780934,5971.625741789249,1578.4355,1577.4006763286889,-6.4032998766887035,64.60153438127425,135.8,3.799999999999983,-41.63293263745328,62.99320458245502,0.9682324092858537,-0.011614004139500653,1.590998,0.37422747227081127,29043.0,2.8104315850590282,6.961784483338089e-16,327,191.2,1463417713,1066,164186,-2790658
384,0.949,1.1447527141133895,137,7.179539346193986,-14.82075169030577,2.079799596503068,6034.422093291121,1577.9024,1574.1792483096942,-6.4032998766887035,64.60159775878164,135.8,3.799999999999983,-41.63164154402301,62.99320458245502,0.9682324092858537,-0.011614004139500653,1.56275,0.3675831033673269,18520.0,1.7921424424230694,4.4393571129505013e-16,340,204.2,1463417713,1066,164248,-2790648
385,0.963,1.1616405307599518,137,7.179539346193986,-15.527764369733632,2.179014853335043,5990.858703057517,1578.3725,1575.4722356302664,-6.4032998766887035,64.60155379363165,135.8,3.799999999999983,-41.63253720412007,62.99320458245502,0.9682324092858537,-0.011614004139500653,1.582345,0.37219215210223827,26294.0,2.5444164892587575,6.302832393516225e-16,335,199.2,1463417713,1066,164205,-2790655
386,0.963,1.1616405307599518,137,7.179539346193986,-16.123970674350858,2.262680625334082,5909.642967218917,1579.0163,1576.8760293256491,-6.4032998766887035,64.60147254837698,135.8,3.799999999999983,-41.634192037543926,62.99320458245502,0.9682324092858537,-0.011614004139500653,1.618548,0.3807076607192323,29867.0,2.8901683762337913,7.159302316009321e-16,330,194.2,1463417713,1066,164125,-2790669
387,0.948,1.143546441495778,137,7.179539346193986,-13.59932367131114,1.9083963131780934,5971.625741789249,1578.4319,1577.4006763286889,-6.4032998766887035,64.60153438127425,135.8,3.799999999999983,-41.63293263745328,62.99320458245502,0.9682324092858537,-0.011614004139500653,1.590998,0.37422747227081127,29043.0,2.8104315850590282,6.961784483338089e-16,327,191.2,1463417713,1066,164186,-2790658
388,0.967,1.166465621230398,137,7.179539346193986,-16.078511718660593,2.25630135931049,6020.286538031226,1577.845,1574.9214882813394,-6.4032998766887035,64.6015833669901,135.8,3.799999999999983,-41.63193474677854,62.99320458245502,0.9682324092858537,-0.011614004139500653,1.569165,0.36909201113126955,26400.0,2.554673892006967,6.328241240922961e-16,337,201.2,1463417713,1066,164234,-2790650
389,0.948,1.143546441495778,137,7.179539346193986,-13.59932367131114,1.9083963131780934,5971.625741789249,1578.3685,1577.4006763286889,-6.4032998766887035,64.60153438127425,135.8,3.799999999999983,-41.63293263745328,62.99320458245502,0.9682324092858537,-0.011614004139500653,1.590998,0.37422747227081127,29043.0,2.8104315850590282,6.961784483338089e-16,327,191.2,1463417713,1066,164186,-2790658
390,0.963,1.1616405307599518,137,7.179539346193986,-16.123970674350858,2.262680625334082,5909.642967218917,1579.0474,1576.8760293256491,-6.4032998766887035,64.60147254837698,135.8,3.799999999999983,-41.634192037543926,62.99320458245502,0.9682324092858537,-0.011614004139500653,1.618548,0.3807076607192323,29867.0,2.8901683762337913,7.159302316009321e-16,330,194.2,1463417713,1066,164125,-2790669
391,0.948,1.143546441495778,137,7.179539346193986,-13.59932367131114,1.9083963131780934,5971.625741789249,1578.4014,1577.4006763286889,-6.4032998766887035,64.60153438127425,135.8,3.799999999999983,-41.63293263745328,62.99320458245502,0.9682324092858537,-0.011614004139500653,1.590998,0.37422747227081127,29043.0,2.8104315850590282,6.961784483338089e-16,327,191.2,1463417713,1066,164186,-2790658
392,0.98,1.1821471652593487,137,7.179539346193986,-15.374630101025105,2.1575254851217487,6019.3013714217695,1577.7799,1575.625369898975,-6.4032998766887035,64.60158291799614,135.8,3.799999999999983,-41.63194389390395,62.99320458245502,0.9682324092858537,-0.011614004139500653,1.569366,0.36913928945715463,36506.0,3.5326107993032707,8.750711164436879e-16,334,198.2,1463417713,1066,164233,-2790650
393,0.948,1.143546441495778,137,7.179539346193986,-13.59932367131114,1.9083963131780934,5971.625741789249,1578.3502,1577.4006763286889,-6.4032998766887035,64.60153438127425,135.8,3.799999999999983,-41.63293263745328,62.99320458245502,0.9682324092858537,-0.011614004139500653,1.590998,0.37422747227081127,29043.0,2.8104315850590282,6.961784483338089e-16,327,191.2,1463417713,1066,164186,-2790658
394,0.963,1.1616405307599518,137,7.179539346193986,-16.123970674350858,2.262680625334082,5909.642967218917,1579.051,1576.8760293256491,-6.4032998766887035,64.60147254837698,135.8,3.799999999999983,-41.634192037543926,62.99320458245502,0.9682324092858537,-0.011614004139500653,1.618548,0.3807076607192323,29867.0,2.8901683762337913,7.159302316009321e-16,330,194.2,1463417713,1066,164125,-2790669
418,0.86,1.0250297973778308,137,9.340609406028031,-23.523177952505648,1.12163667999295,683.0944297825887,1568.734,1559.4768220474944,-6.401796106362862,64.58738626669293,120.9,8.799999999999983,-41.64020111920274,54.49906446595399,0.9564535410901193,-0.008062975750598517,1.828318,0.8572942887251989,14801.0,1.2355789297938058,8.113652485682369e-16,172,51.099999999999994,1463417713,1061,163926,-2792284
419,0.86,1.0250297973778308,137,9.340609406028031,-23.523177952505648,1.12163667999295,683.0944297825887,1568.6838,1559.4768220474944,-6.401796106362862,64.58738626669293,120.9,8.799999999999983,-41.64020111920274,54.49906446595399,0.9564535410901193,-0.008062975750598517,1.828318,0.8572942887251989,14801.0,1.2355789297938058,8.113652485682369e-16,172,51.099999999999994,1463417713,1061,163926,-2792284
420,0.906,1.0798569725864124,137,9.340609406028031,-22.82241424266249,1.088222730459643,557.1588642389171,1569.4312,1560.1775857573375,-6.401796106362862,64.58726025293741,120.9,8.799999999999983,-41.64276292666682,54.49906446595399,0.9564535410901193,-0.008062975750598517,1.88439,0.8835863261920943,21154.0,1.7659236998079972,1.1596257325999921e-15,171,50.099999999999994,1463417713,1061,163802,-2792306
421,0.86,1.0250297973778308,137,9.340609406028031,-23.523177952505648,1.12163667999295,683.0944297825887,1568.1164,1559.4768220474944,-6.401796106362862,64.58738626669293,120.9,8.799999999999983,-41.64020111920274,54.49906446595399,0.9564535410901193,-0.008062975750598517,1.828318,0.8572942887251989,14801.0,1.2355789297938058,8.113652485682369e-16,172,51.099999999999994,1463417713,1061,163926,-2792284
422,0.86,1.0250297973778308,137,9.340609406028031,-23.523177952505648,1.12163667999295,683.0944297825887,1566.613,1559.4768220474944,-6.401796106362862,64.58738626669293,120.9,8.799999999999983,-41.64020111920274,54.49906446595399,0.9564535410901193,-0.008062975750598517,1.828318,0.8572942887251989,14801.0,1.2355789297938058,8.113652485682369e-16,172,51.099999999999994,1463417713,1061,163926,-2792284
423,0.86,1.0250297973778308,137,9.340609406028031,-23.523177952505648,1.12163667999295,683.0944297825887,1568.0321,1559.4768220474944,-6.401796106362862,64.58738626669293,120.9,8.799999999999983,-41.64020111920274,54.49906446595399,0.9564535410901193,-0.008062975750598517,1.828318,0.8572942887251989,14801.0,1.2355789297938058,8.113652485682369e-16,172,51.099999999999994,1463417713,1061,163926,-2792284
424,0.906,1.0798569725864124,137,9.340609406028031,-22.82241424266249,1.088222730459643,557.1588642389171,1568.7409,1560.1775857573375,-6.401796106362862,64.58726025293741,120.9,8.799999999999983,-41.64276292666682,54.49906446595399,0.9564535410901193,-0.008062975750598517,1.88439,0.8835863261920943,21154.0,1.7659236998079972,1.1596257325999921e-15,171,50.099999999999994,1463417713,1061,163802,-2792306
425,0.86,1.0250297973778308,137,9.340609406028031,-23.523177952505648,1.12163667999295,683.0944297825887,1567.4339,1559.4768220474944,-6.401796106362862,64.58738626669293,120.9,8.799999999999983,-41.64020111920274,54.49906446595399,0.9564535410901193,-0.008062975750598517,1.828318,0.8572942887251989,14801.0,1.2355789297938058,8.113652485682369e-16,172,51.099999999999994,1463417713,1061,163926,-2792284
426,0.86,1.0250297973778308,137,9.340609406028031,-23.523177952505648,1.12163667999295,683.0944297825887,1567.3232,1559.4768220474944,-6.401796106362862,64.58738626669293,120.9,8.799999999999983,-41.64020111920274,54.49906446595399,0.9564535410901193,-0.008062975750598517,1.828318,0.8572942887251989,14801.0,1.2355789297938058,8.113652485682369e-16,172,51.099999999999994,1463417713,1061,163926,-2792284
438,0.947,1.1577017114914425,137,9.378580565266502,-22.06273354962468,0.7696838449559288,1392.8330840413003,1560.2206,1555.9372664503753,-6.4014979576606885,64.5845957267184,3.4,142.6,-41.640858258360765,47.12065391330222,0.9652415396121653,-0.006135923151542565,1.858378,0.7497514514972048,14391.0,1.4950135050903801,7.21560126378299e-16,184,180.6,1463417713,1060,163912,-2792602
