,Coh_Swath,Coh_SwathOverPoca,DayInYear_Swath,DemDiffMad_Swath,DemDiff_Swath,DemDiff_SwathOverPoca,Dist_SwathToPoca,Elev_Oib,Elev_Swath,Heading_Swath,Lat_Swath,LeadEdgeS_Poca,LeadEdgeW_Poca,Lon_Swath,MeanDiffSpread_Swath,PhaseConfidence_Swath,PhaseSSegment_Swath,Phase_Swath,Phase_SwathOverPoca,PowerScaled_Swath,PowerScaled_SwathOverPoca,PowerWatt_Swath,SampleNb_Swath,SampleNb_SwathMinusLeadEdgeS,StartTime_Swath,Wf_Number_Swath,X_Swath,Y_Swath
354,0.943,1.1641975308641974,125,5.212425735735214,-15.342340817674994,-1.0715219991668405,12104.234383057856,2339.0299,2337.657659182325,186.32036400204274,63.94175970790297,139.8,3.3999999999999773,-42.71150610031634,65.21236189909264,0.9879411673153531,0.006135923151542565,2.279489,-0.7281181317490896,3570.0,0.31553827116846384,3.807344782220772e-16,695,555.2,1336113389,1394,114623,-2868249
356,0.938,1.1580246913580245,125,5.212425735735214,-19.129527796059847,-1.3360223261066855,12097.180663278532,2339.6941,2333.87047220394,186.32036400204274,63.94176677589445,139.8,3.3999999999999773,-42.71164958556824,65.21236189909264,0.9879411673153531,0.006135923151542565,2.276247,-0.7270825667680213,2830.0,0.250132579105533,3.0181472643374745e-16,711,571.2,1336113389,1394,114616,-2868248
358,0.921,1.137037037037037,125,5.212425735735214,-19.0316194742918,-1.329184326487025,12084.14241888931,2341.7909,2334.968380525708,186.32036400204274,63.94177983173864,139.8,3.3999999999999773,-42.711914636136044,65.21236189909264,0.9879411673153531,0.006135923151542565,2.270279,-0.7251762583759743,2756.0,0.24359200989923988,2.9392275125491445e-16,706,566.2,1336113389,1394,114603,-2868247
359,0.943,1.1641975308641974,125,5.212425735735214,-18.508311255834997,-1.2926360399455552,12125.251997381332,2339.4477,2334.491688744165,186.32036400204274,63.94173966379636,139.8,3.3999999999999773,-42.71109920698234,65.21236189909264,0.9879411673153531,0.006135923151542565,2.288647,-0.7310433951965369,3436.0,0.30369453774085203,3.6644360424959585e-16,709,569.2,1336113389,1394,114644,-2868250
365,0.934,1.1530864197530863,125,5.212425735735214,-22.502991802059114,-1.5716278923486626,12236.539911265765,2337.5899,2329.497008197941,186.32036400204274,63.94163049087451,139.8,3.3999999999999773,-42.70888342455822,65.21236189909264,0.9879411673153531,0.006135923151542565,2.338549,-0.7469831742481328,2540.0,0.2245006187024925,2.708867155977804e-16,733,593.2,1336113389,1394,114755,-2868258
367,0.945,1.1666666666666665,125,5.212425735735214,-22.95186390914023,-1.6029774982051355,12339.776699762439,2333.6281,2327.0481360908598,186.32036400204274,63.94152945499235,139.8,3.3999999999999773,-42.706833419536395,65.21236189909264,0.9879411673153531,0.006135923151542565,2.384723,-0.7617321493979942,2590.0,0.2289199222202581,2.7621913125915403e-16,746,606.2,1336113389,1394,114858,-2868265
402,0.91,1.2674094707520893,125,3.7904389668623657,-23.627619438804686,-1.8590980522546887,12154.320754365503,2321.318,2317.3723805611953,186.3206396844646,63.943853923855805,141.8,9.299999999999983,-42.69839781704934,61.25137474795134,0.9764532434827325,0.00614,2.559088,-0.8907684211210914,2755.0,0.15715019109006903,3.131128769305082e-16,796,654.2,1336113389,1393,115270,-2867984
429,0.959,1.1498800959232613,125,4.4724415646391,-20.54761445708573,-1.7243456053529544,11023.34454691497,2315.5592,2314.4523855429143,186.32092051893432,63.94621469249668,136.0,0.9000000000000057,-42.690702560018224,55.29684049639283,0.9679618105867714,0.00614,2.716765,-1.2294396615430692,2652.0,0.4380574826560951,3.431793921693932e-16,814,678.0,1336113389,1392,115644,-2867700
430,0.959,1.1498800959232613,125,4.4724415646391,-20.54761445708573,-1.7243456053529544,11023.34454691497,2315.5613,2314.4523855429143,186.32092051893432,63.94621469249668,136.0,0.9000000000000057,-42.690702560018224,55.29684049639283,0.9679618105867714,0.00614,2.716765,-1.2294396615430692,2652.0,0.4380574826560951,3.431793921693932e-16,814,678.0,1336113389,1392,115644,-2867700
434,0.949,1.1378896882494005,125,4.4724415646391,-19.17270701378584,-1.608964055218619,11083.47693641305,2314.1894,2311.827292986214,186.32092051893432,63.946155737106324,136.0,0.9000000000000057,-42.689509006496905,55.29684049639283,0.9679618105867714,0.00614,2.743639,-1.2416011703464835,2744.0,0.45325404691113313,3.5508455962021683e-16,827,691.0,1336113389,1392,115704,-2867704
436,0.96,1.1510791366906474,125,4.4724415646391,-17.484657605178654,-1.467303786800127,11156.647569946806,2313.5526,2313.5153423948213,186.32092051893432,63.946084118937684,136.0,0.9000000000000057,-42.68805936880409,55.29684049639283,0.9679618105867714,0.00614,2.776295,-1.2563792544234467,2835.0,0.4682854311199207,3.668603230770097e-16,822,686.0,1336113389,1392,115777,-2867709
477,0.908,1.0992736077481842,127,9.186847137064774,-21.23834431450814,49.27746713539338,7972.556992583998,1907.5041,1913.7616556854919,-6.32894587488285,63.990691167458834,217.2,1.6000000000000227,-42.293578647359254,39.471120816208426,0.9789542895837066,-0.0009614393888692308,0.272286,0.07138163151033361,2583.0,0.26375982844889206,1.2109144884758002e-16,743,525.8,1336326867,1113,135279,-2861770
478,0.908,1.0992736077481842,127,9.186847137064774,-21.23834431450814,49.27746713539338,7972.556992583998,1907.3234,1913.7616556854919,-6.32894587488285,63.990691167458834,217.2,1.6000000000000227,-42.293578647359254,39.471120816208426,0.9789542895837066,-0.0009614393888692308,0.272286,0.07138163151033361,2583.0,0.26375982844889206,1.2109144884758002e-16,743,525.8,1336326867,1113,135279,-2861770
484,0.901,1.0907990314769977,127,9.186847137064774,-21.622675796039402,50.16919775571845,7882.462813106066,1915.0918,1921.3773242039606,-6.32894587488285,63.990603887775535,217.2,1.6000000000000227,-42.29535831332902,39.471120816208426,0.9789542895837066,-0.0009614393888692308,0.31206,0.08180865681347814,2605.0,0.2660063310527928,1.221228123298281e-16,710,492.8,1336326867,1113,135190,-2861784
489,0.904,1.0944309927360776,127,9.186847137064774,-33.22669598367065,77.09298781047455,7786.286020947343,1921.9824,1913.7733040163293,-6.32894587488285,63.990509679668584,217.2,1.6000000000000227,-42.29727874111802,39.471120816208426,0.9789542895837066,-0.0009614393888692308,0.354989,0.0930627868793174,2714.0,0.2771367303175738,1.2723274958278443e-16,742,524.8,1336326867,1113,135095,-2861799
490,0.904,1.0944309927360776,127,9.186847137064774,-33.22669598367065,77.09298781047455,7786.286020947343,1922.1698,1913.7733040163293,-6.32894587488285,63.990509679668584,217.2,1.6000000000000227,-42.29727874111802,39.471120816208426,0.9789542895837066,-0.0009614393888692308,0.354989,0.0930627868793174,2714.0,0.2771367303175738,1.2723274958278443e-16,742,524.8,1336326867,1113,135095,-2861799
491,0.922,1.116222760290557,127,9.186847137064774,-25.828013659454882,59.926474278263655,7628.295550121272,1933.623,1935.1719863405451,-6.32894587488285,63.99035593462894,217.2,1.6000000000000227,-42.30041168716002,39.471120816208426,0.9789542895837066,-0.0009614393888692308,0.425008,0.11141874516113157,4390.0,0.4482793832329215,2.0580389486677365e-16,650,432.8,1336326867,1113,134939,-2861824
493,0.916,1.1089588377723971,127,9.186847137064774,-39.96769622154534,92.73353929426577,7564.50685768742,1937.1256,1929.0323037784547,-6.32894587488285,63.99029344451342,217.2,1.6000000000000227,-42.301684678725906,39.471120816208426,0.9789542895837066,-0.0009614393888692308,0.453465,0.11887894174813775,3161.0,0.32278157867864804,1.4818818033573383e-16,676,458.8,1336326867,1113,134876,-2861834
494,0.894,1.082324455205811,127,9.186847137064774,-43.26351419184357,100.38053659831957,7541.163902210321,1938.751,1925.7364858081564,-6.32894587488285,63.99027059773361,217.2,1.6000000000000227,-42.30215003429004,39.471120816208426,0.9789542895837066,-0.0009614393888692308,0.463868,0.12160615913207229,2530.0,0.2583477994485857,1.1860680045852787e-16,690,472.8,1336326867,1113,134853,-2861838
495,0.906,1.0968523002421309,127,9.186847137064774,-35.981265561655164,83.4841739519744,7506.8007832897765,1940.3497,1936.0187344383448,-6.32894587488285,63.9902372774885,217.2,1.6000000000000227,-42.302828663210676,39.471120816208426,0.9789542895837066,-0.0009614393888692308,0.479034,0.12558202944301636,3651.0,0.372817318492801,1.7115945789489534e-16,646,428.8,1336326867,1113,134819,-2861843
496,0.932,1.1283292978208235,127,9.186847137064774,-41.382105248980224,96.01526847867373,7484.60292867965,1942.0297,1930.6178947510198,-6.32894587488285,63.99021588921043,217.2,1.6000000000000227,-42.303264240503495,39.471120816208426,0.9789542895837066,-0.0009614393888692308,0.488772,0.12813491254257942,3367.0,0.3438170121515368,1.5784549294223847e-16,669,451.8,1336326867,1113,134797,-2861846
497,0.928,1.1234866828087169,127,9.186847137064774,-37.89214914292097,87.91782948938202,7445.974617200894,1943.714,1934.107850857079,-6.32894587488285,63.99017754861571,217.2,1.6000000000000227,-42.30404498740381,39.471120816208426,0.9789542895837066,-0.0009614393888692308,0.506223,0.13270981118403302,4397.0,0.4489941795159808,2.0613205597476166e-16,654,436.8,1336326867,1113,134759,-2861853
498,0.912,1.1041162227602908,127,9.186847137064774,-29.006627140566707,67.30153228806378,7418.681621420345,1945.4414,1942.9933728594333,-6.32894587488285,63.99015137619212,217.2,1.6000000000000227,-42.30457789799095,39.471120816208426,0.9789542895837066,-0.0009614393888692308,0.518133,0.13583209889360337,3874.0,0.3955886857959767,1.8161373319222803e-16,616,398.8,1336326867,1113,134732,-2861857
499,0.913,1.1053268765133173,127,9.186847137064774,-38.494291827082634,89.3149283352334,7380.21090484547,1947.2187,1942.5057081729174,-6.32894587488285,63.990113466578904,217.2,1.6000000000000227,-42.30534972335386,39.471120816208426,0.9789542895837066,-0.0009614393888692308,0.535386,0.14035509048497344,3477.0,0.35504952517104055,1.630023103534788e-16,618,400.8,1336326867,1113,134694,-2861863
500,0.919,1.1125907990314772,127,9.186847137064774,-36.86679015867412,85.53877898996578,7352.917924198528,1948.9766,1944.1332098413259,-6.32894587488285,63.9900873135112,217.2,1.6000000000000227,-42.30588213999454,39.471120816208426,0.9789542895837066,-0.0009614393888692308,0.547287,0.14347501878317634,3485.0,0.3558664352088226,1.6337735161975083e-16,611,393.8,1336326867,1113,134667,-2861867
501,0.919,1.1125907990314772,127,9.186847137064774,-45.68246003706008,105.99300443596199,7192.79486708748,1956.2488,1944.31753996294,-6.32894587488285,63.98993062695247,217.2,1.6000000000000227,-42.30907106713363,39.471120816208426,0.9789542895837066,-0.0009614393888692308,0.618571,0.16216260544052422,3116.0,0.31818645971612375,1.4607857321295369e-16,610,392.8,1336326867,1113,134509,-2861893
502,0.914,1.1065375302663438,127,9.186847137064774,-37.25752366054803,86.44536365646145,7151.361618601034,1957.9851,1952.742476339452,-6.32894587488285,63.989890524144066,217.2,1.6000000000000227,-42.30988701553309,39.471120816208426,0.9789542895837066,-0.0009614393888692308,0.63681,0.16694408365503755,4060.0,0.4145818441744103,1.903334426330526e-16,574,356.8,1336326867,1113,134468,-2861899
503,0.922,1.116222760290557,127,9.186847137064774,-28.70278816577047,66.59656136974482,7122.923557079635,1959.6552,1959.2972118342295,-6.32894587488285,63.98986266615515,217.2,1.6000000000000227,-42.31045376946224,39.471120816208426,0.9789542895837066,-0.0009614393888692308,0.649479,0.17026534838992813,4067.0,0.4152966404574696,1.9066160374104064e-16,546,328.8,1336326867,1113,134440,-2861904
504,0.899,1.0883777239709445,127,9.186847137064774,-32.45238743722439,75.29642761796957,7091.522967600119,1961.2843,1955.5476125627756,-6.32894587488285,63.98983165349858,217.2,1.6000000000000227,-42.31108464893441,39.471120816208426,0.9789542895837066,-0.0009614393888692308,0.663582,0.17396254600269645,3552.0,0.36270805677524764,1.6651832222477903e-16,562,344.8,1336326867,1113,134409,-2861909
505,0.911,1.102905569007264,127,9.186847137064774,-30.579407430253923,70.9507164188302,7060.27995195658,1962.8739,1957.420592569746,-6.32894587488285,63.98980125355839,217.2,1.6000000000000227,-42.31170300865824,39.471120816208426,0.9789542895837066,-0.0009614393888692308,0.677405,0.17758633970625573,4157.0,0.42448687838251814,1.948808179866009e-16,554,336.8,1336326867,1113,134378,-2861913
506,0.932,1.1283292978208235,127,9.186847137064774,-28.64205764979124,66.45565368122799,7033.816887010921,1964.3603,1958.3579423502088,-6.32894587488285,63.98977536227116,217.2,1.6000000000000227,-42.31222961538566,39.471120816208426,0.9789542895837066,-0.0009614393888692308,0.689177,0.18067244977485877,5350.0,0.5463085877667722,2.508088468194166e-16,550,332.8,1336326867,1113,134352,-2861918
507,0.905,1.0956416464891041,127,9.186847137064774,-25.595133119262755,59.386141990781574,6999.453764401905,1965.9113,1961.4048668807372,-6.32894587488285,63.98974194870091,217.2,1.6000000000000227,-42.3129091600905,39.471120816208426,0.9789542895837066,-0.0009614393888692308,0.704368,0.18465487400626793,4192.0,0.4280608597978148,1.9652162352654101e-16,537,319.8,1336326867,1113,134318,-2861923
508,0.92,1.1138014527845037,127,9.186847137064774,-31.915816305205226,74.05146869215476,6971.173287187746,1967.3934,1955.0841836947948,-6.32894587488285,63.989714382645246,217.2,1.6000000000000227,-42.313469731714974,39.471120816208426,0.9789542895837066,-0.0009614393888692308,0.716899,0.18793996110019118,5319.0,0.5431430613703666,2.4935556191261253e-16,564,346.8,1336326867,1113,134290,-2861927
509,0.943,1.1416464891041163,127,9.186847137064774,-24.24583838880062,56.255491797353486,6943.722704716829,1968.7285,1963.7541616111994,-6.32894587488285,63.98968752270184,217.2,1.6000000000000227,-42.314015900749666,39.471120816208426,0.9789542895837066,-0.0009614393888692308,0.729109,0.19114089585534266,4975.0,0.5080159297457367,2.3322878746291547e-16,527,309.8,1336326867,1113,134263,-2861932
612,0.843,1.1180371352785146,127,9.43710918544693,-16.661071218550205,2.983303925321945,8859.83126250156,1876.5285,1906.3389287814498,-6.329502169823189,63.99682220643323,194.5,2.9000000000000057,-42.28102996866767,69.35184594323974,0.9830705946873759,-0.009203884727313847,-0.039143,-0.010042406636698004,4830.0,0.5353580137441809,2.0297934612083758e-16,783,588.5,1336326867,1115,135872,-2861042
613,0.915,1.213527851458886,127,9.43710918544693,-14.814162308350205,2.6525994628515432,8894.194342378629,1875.8214,1906.1858376916498,-6.329502169823189,63.99685538835916,194.5,2.9000000000000057,-42.28035184251905,69.35184594323974,0.9830705946873759,-0.009203884727313847,-0.054296,-0.01393001330368533,7132.0,0.790512081578364,2.9972022702563425e-16,784,589.5,1336326867,1115,135906,-2861037
614,0.981,1.3010610079575597,127,9.43710918544693,-48.68783053196967,8.71796261093433,8929.702570634701,1875.2966,1872.3121694680303,-6.329502169823189,63.9968903435884,194.5,2.9000000000000057,-42.27963740453799,69.35184594323974,0.9934280055628794,0.002589247661558635,-0.070222,-0.01801593845239781,4061.0,0.45012192418532476,1.7066234463700234e-16,929,734.5,1336326867,1115,135941,-2861031
615,0.954,1.2652519893899203,127,9.43710918544693,-42.05499562434852,7.530298135081951,8959.958035616015,1875.0326,1878.9450043756515,-6.329502169823189,63.99691972909586,194.5,2.9000000000000057,-42.27903674698916,69.35184594323974,0.9934280055628794,0.002589247661558635,-0.083651,-0.02146124102818958,7321.0,0.8114608734205276,3.0766289709123227e-16,901,706.5,1336326867,1115,135971,-2861027
616,0.973,1.2904509283819627,127,9.43710918544693,-47.265551523305476,8.463291678087787,8980.180900182357,1875.1165,1871.7344484766945,-6.329502169823189,63.996939096534554,194.5,2.9000000000000057,-42.27864083644744,69.35184594323974,0.9934280055628794,0.002589247661558635,-0.092489,-0.02372869088781038,6208.0,0.6880957659055642,2.6088939559382185e-16,932,737.5,1336326867,1115,135991,-2861024
617,0.977,1.2957559681697612,127,9.43710918544693,-52.281545718200505,9.361447323347946,9040.019579624814,1875.1034,1870.7184542817995,-6.329502169823189,63.99699771373732,194.5,2.9000000000000057,-42.277442441506935,69.35184594323974,0.9934280055628794,0.002589247661558635,-0.119265,-0.030598258373803425,3614.0,0.40057636887608067,1.5187729956122298e-16,937,742.5,1336326867,1115,136050,-2861014
618,0.928,1.2307692307692308,127,9.43710918544693,-41.02842933963984,7.346482869748666,9085.560411994407,1875.4642,1879.9715706603602,-6.329502169823189,63.99704130599963,194.5,2.9000000000000057,-42.276551088363306,69.35184594323974,0.9934280055628794,0.002589247661558635,-0.139193,-0.03571092422609165,4184.0,0.4637552649080027,1.758313838860423e-16,898,703.5,1336326867,1115,136095,-2861007
619,0.958,1.2705570291777188,127,9.43710918544693,-45.91296059824526,8.221098978521491,9097.725649853373,1876.1519,1875.0870394017547,-6.329502169823189,63.99705357303704,194.5,2.9000000000000057,-42.27630023739658,69.35184594323974,0.9934280055628794,0.002589247661558635,-0.144792,-0.037147386294887404,7215.0,0.7997118155619597,3.032082779010027e-16,919,724.5,1336326867,1115,136107,-2861005
620,0.973,1.2904509283819627,127,9.43710918544693,-47.26282247342169,8.462803018917922,9117.948508299442,1877.0588,1873.7371775265783,-6.329502169823189,63.99707341516436,194.5,2.9000000000000057,-42.27589446270969,69.35184594323974,0.9934280055628794,0.002589247661558635,-0.153857,-0.039473074570228264,4115.0,0.4561072932830858,1.729316789414589e-16,925,730.5,1336326867,1115,136127,-2861002
621,0.973,1.2904509283819627,127,9.43710918544693,-44.9418628718704,8.047215821732642,9172.69208030009,1877.0758,1875.0581371281296,-6.329502169823189,63.99712602099237,194.5,2.9000000000000057,-42.2748185500119,69.35184594323974,0.9934280055628794,0.002589247661558635,-0.177899,-0.04564121549860609,11080.0,1.2281090667257815,4.656337795070145e-16,920,725.5,1336326867,1115,136181,-2860993
622,0.965,1.279840848806366,127,9.43710918544693,-48.364297778345644,8.660031369827689,9204.092676630326,1878.3274,1871.6357022216544,-6.329502169823189,63.99715716789163,194.5,2.9000000000000057,-42.27418144406056,69.35184594323974,0.9934280055628794,0.002589247661558635,-0.19213,-0.049292276706148934,5240.0,0.5808024828197739,2.2020947695097078e-16,935,740.5,1336326867,1115,136212,-2860988
624,0.905,1.20026525198939,127,9.43710918544693,-16.98509810771793,3.041323645523829,6604.556381771602,1993.8151,1986.014901892282,-6.329502169823189,63.994621121552065,194.5,2.9000000000000057,-42.32586550426191,69.35184594323974,0.9577479215530891,-0.011614004139500653,0.962855,0.24702709148961136,9218.0,1.021724673021503,3.873837707126047e-16,436,241.5,1336326867,1115,133645,-2861398
625,0.943,1.2506631299734747,127,9.43710918544693,-20.04241429362446,3.588761637878737,6617.709120231864,1993.7048,1982.9575857063755,-6.329502169823189,63.99463435212531,194.5,2.9000000000000057,-42.32559686167696,69.35184594323974,0.9949955093385873,-0.0009614393888692308,0.956849,0.2454862107635554,9367.0,1.0382398581245844,3.9364545240453114e-16,449,254.5,1336326867,1115,133658,-2861396
626,0.941,1.2480106100795756,127,9.43710918544693,-21.65463339909911,3.8774429311011356,6589.271052248496,1994.739,1981.345366600901,-6.329502169823189,63.99460594174792,194.5,2.9000000000000057,-42.326173712595505,69.35184594323974,0.9949955093385873,-0.0009614393888692308,0.969742,0.24879399884231654,8698.0,0.9640877854134339,3.6553092185487476e-16,456,261.5,1336326867,1115,133630,-2861401
627,0.941,1.2480106100795756,127,9.43710918544693,-21.65463339909911,3.8774429311011356,6589.271052248496,1994.6963,1981.345366600901,-6.329502169823189,63.99460594174792,194.5,2.9000000000000057,-42.326173712595505,69.35184594323974,0.9949955093385873,-0.0009614393888692308,0.969742,0.24879399884231654,8698.0,0.9640877854134339,3.6553092185487476e-16,456,261.5,1336326867,1115,133630,-2861401
628,0.924,1.2254641909814323,127,9.43710918544693,-22.222758680582047,3.9791705067227805,6561.9780554342,1995.6385,1982.777241319418,-6.329502169823189,63.994579389766194,194.5,2.9000000000000057,-42.32671278710524,69.35184594323974,0.9949955093385873,-0.0009614393888692308,0.981792,0.2518855094565314,8117.0,0.8996896475282642,3.4111456572729574e-16,450,255.5,1336326867,1115,133603,-2861405
629,0.924,1.2254641909814323,127,9.43710918544693,-22.222758680582047,3.9791705067227805,6561.9780554342,1995.634,1982.777241319418,-6.329502169823189,63.994579389766194,194.5,2.9000000000000057,-42.32671278710524,69.35184594323974,0.9949955093385873,-0.0009614393888692308,0.981792,0.2518855094565314,8117.0,0.8996896475282642,3.4111456572729574e-16,450,255.5,1336326867,1115,133603,-2861405
630,0.91,1.206896551724138,127,9.43710918544693,-19.84883979242295,3.554100507048582,6530.577462981356,1996.4562,1985.151160207577,-6.329502169823189,63.994548969133504,194.5,2.9000000000000057,-42.32733035413082,69.35184594323974,0.9577479215530891,-0.011614004139500653,0.995597,0.25542727742576254,8124.0,0.9004655287076037,3.4140873869268826e-16,440,245.5,1336326867,1115,133572,-2861410
631,0.91,1.206896551724138,127,9.43710918544693,-19.84883979242295,3.554100507048582,6530.577462981356,1996.4639,1985.151160207577,-6.329502169823189,63.994548969133504,194.5,2.9000000000000057,-42.32733035413082,69.35184594323974,0.9577479215530891,-0.011614004139500653,0.995597,0.25542727742576254,8124.0,0.9004655287076037,3.4140873869268826e-16,440,245.5,1336326867,1115,133572,-2861410
632,0.875,1.160477453580902,127,9.43710918544693,-21.219526598230004,3.799533425167217,6498.189363199567,1997.2841,1983.78047340177,-6.329502169823189,63.99451729662095,194.5,2.9000000000000057,-42.327973277388764,69.35184594323974,0.9577479215530891,-0.011614004139500653,1.009967,0.2591140000420503,7623.0,0.8449346043005985,3.2035435931245233e-16,446,251.5,1336326867,1115,133540,-2861415
633,0.875,1.160477453580902,127,9.43710918544693,-21.219526598230004,3.799533425167217,6498.189363199567,1997.3165,1983.78047340177,-6.329502169823189,63.99451729662095,194.5,2.9000000000000057,-42.327973277388764,69.35184594323974,0.9577479215530891,-0.011614004139500653,1.009967,0.2591140000420503,7623.0,0.8449346043005985,3.2035435931245233e-16,446,251.5,1336326867,1115,133540,-2861415
634,0.924,1.2254641909814323,127,9.43710918544693,-20.496022555977106,3.669983984982591,6479.941512081726,1998.1636,1984.503977444023,-6.329502169823189,63.99449883568198,194.5,2.9000000000000057,-42.32834799037312,69.35184594323974,0.9577479215530891,-0.011614004139500653,1.018343,0.2612629206150514,8533.0,0.9457991576147196,3.585968448134797e-16,443,248.5,1336326867,1115,133522,-2861418
635,0.924,1.2254641909814323,127,9.43710918544693,-20.496022555977106,3.669983984982591,6479.941512081726,1998.2304,1984.503977444023,-6.329502169823189,63.99449883568198,194.5,2.9000000000000057,-42.32834799037312,69.35184594323974,0.9577479215530891,-0.011614004139500653,1.018343,0.2612629206150514,8533.0,0.9457991576147196,3.585968448134797e-16,443,248.5,1336326867,1115,133522,-2861418
636,0.898,1.1909814323607428,127,9.43710918544693,-23.29987428151071,4.172037049223258,6457.7436461971765,1998.997,1985.7001257184893,-6.329502169823189,63.994477224419846,194.5,2.9000000000000057,-42.32878662183384,69.35184594323974,0.9577479215530891,-0.011614004139500653,1.028148,0.26377846099450175,9136.0,1.0126357792063845,3.8393774454657803e-16,438,243.5,1336326867,1115,133500,-2861421
637,0.898,1.1909814323607428,127,9.43710918544693,-23.29987428151071,4.172037049223258,6457.7436461971765,1999.0421,1985.7001257184893,-6.329502169823189,63.994477224419846,194.5,2.9000000000000057,-42.32878662183384,69.35184594323974,0.9577479215530891,-0.011614004139500653,1.028148,0.26377846099450175,9136.0,1.0126357792063845,3.8393774454657803e-16,438,243.5,1336326867,1115,133500,-2861421
638,0.846,1.1220159151193634,127,9.43710918544693,-21.756995294243097,3.8957716831711973,6299.753169767844,2003.5088,1988.243004705757,-6.329502169823189,63.99432217332889,194.5,2.9000000000000057,-42.331932797254524,69.35184594323974,0.9577479215530891,-0.011614004139500653,1.098474,0.2818210813642338,9862.0,1.093105741520727,4.1444768352871636e-16,428,233.5,1336326867,1115,133344,-2861446
639,0.846,1.1220159151193634,127,9.43710918544693,-21.756995294243097,3.8957716831711973,6299.753169767844,2004.2354,1988.243004705757,-6.329502169823189,63.99432217332889,194.5,2.9000000000000057,-42.331932797254524,69.35184594323974,0.9577479215530891,-0.011614004139500653,1.098474,0.2818210813642338,9862.0,1.093105741520727,4.1444768352871636e-16,428,233.5,1336326867,1115,133344,-2861446
640,0.871,1.1551724137931034,127,9.43710918544693,-27.933299023658037,5.001690439429146,5974.569524241893,2010.3313,1988.066700976342,-6.329502169823189,63.99400384991258,194.5,2.9000000000000057,-42.3383875276167,69.35184594323974,0.9577479215530891,-0.011614004139500653,1.242755,0.3188373670845267,9814.0,1.0877854134338285,4.124304974803105e-16,431,236.5,1336326867,1115,133023,-2861498
641,0.871,1.1551724137931034,127,9.43710918544693,-27.933299023658037,5.001690439429146,5974.569524241893,2010.567,1988.066700976342,-6.329502169823189,63.99400384991258,194.5,2.9000000000000057,-42.3383875276167,69.35184594323974,0.9577479215530891,-0.011614004139500653,1.242755,0.3188373670845267,9814.0,1.0877854134338285,4.124304974803105e-16,431,236.5,1336326867,1115,133023,-2861498
642,0.891,1.1816976127320955,127,9.43710918544693,-27.91789839603007,4.998932828453702,5900.748172901467,2010.7926,1990.08210160397,-6.329502169823189,63.9939311611305,194.5,2.9000000000000057,-42.339860621766434,69.35184594323974,0.9577479215530891,-0.011614004139500653,1.275685,0.3272857857173976,15437.0,1.7110396807803148,6.487354381091862e-16,423,228.5,1336326867,1115,132950,-2861509
643,0.891,1.1816976127320955,127,9.43710918544693,-27.91789839603007,4.998932828453702,5900.748172901467,2010.9466,1990.08210160397,-6.329502169823189,63.9939311611305,194.5,2.9000000000000057,-42.339860621766434,69.35184594323974,0.9577479215530891,-0.011614004139500653,1.275685,0.3272857857173976,15437.0,1.7110396807803148,6.487354381091862e-16,423,228.5,1336326867,1115,132950,-2861509
644,0.854,1.1326259946949602,127,9.43710918544693,-28.085037878714502,5.028860548480106,5866.227493031616,2011.0848,1989.9149621212855,-6.329502169823189,63.993898107516216,194.5,2.9000000000000057,-42.340530376024105,69.35184594323974,0.9577479215530891,-0.011614004139500653,1.290656,0.3311266990290499,12109.0,1.342163600088672,5.088772054197147e-16,424,229.5,1336326867,1115,132916,-2861515
645,0.88,1.16710875331565,127,9.43710918544693,-26.672547422349453,4.775942337659306,5863.264960753522,2011.22,1991.3274525776505,-6.329502169823189,63.993894602027915,194.5,2.9000000000000057,-42.34060140279735,69.35184594323974,0.9577479215530891,-0.011614004139500653,1.292245,0.33153436793909036,15380.0,1.7047217911771226,6.463400296767043e-16,418,223.5,1336326867,1115,132913,-2861515
676,0.942,1.2394736842105263,127,9.74217129379349,-33.41714412998408,5.817975270065077,8004.115191574894,1927.5558,1925.582855870016,-6.3297804735325665,63.998730377666256,185.5,4.099999999999994,-42.29837998544133,60.109476129671876,0.9820902437952534,-0.0045121506819008166,0.333057,0.08563507753769203,3955.0,0.36020036429872493,1.9098017764777008e-16,696,510.5,1336326867,1116,134996,-2860866
677,0.946,1.2447368421052631,127,9.74217129379349,-33.60735636483878,5.851091507471357,8041.59841076387,1925.069,1925.3926436351612,-6.3297804735325665,63.99876743285663,185.5,4.099999999999994,-42.29762448296577,60.109476129671876,0.9820902437952534,-0.0045121506819008166,0.316175,0.08129440498317039,4327.0,0.39408014571948996,2.089434206528195e-16,697,511.5,1336326867,1116,135033,-2860860
678,0.931,1.225,127,9.74217129379349,-35.795349357649684,6.232024392511871,8080.0691209914785,1922.6143,1925.2046506423503,-6.3297804735325665,63.998804571923635,185.5,4.099999999999994,-42.29686718793522,60.109476129671876,0.9820902437952534,-0.0045121506819008166,0.299253,0.07694344769329861,4082.0,0.3717668488160291,1.9711279017906384e-16,698,512.5,1336326867,1116,135071,-2860854
679,0.921,1.2118421052631578,127,9.74217129379349,-38.31180475000292,6.670143077459471,8126.597442964676,1920.8797,1922.688195249997,-6.3297804735325665,63.998850347057044,185.5,4.099999999999994,-42.29593368309054,60.109476129671876,0.9820902437952534,-0.0045121506819008166,0.278395,0.07158047244497422,3422.0,0.3116575591985428,1.652425203313955e-16,709,523.5,1336326867,1116,135117,-2860847
