,Coh_Swath,Coh_SwathOverPoca,DayInYear_Swath,DemDiffMad_Swath,DemDiff_Swath,DemDiff_SwathOverPoca,Dist_SwathToPoca,Elev_Oib,Elev_Swath,Heading_Swath,Lat_Swath,LeadEdgeS_Poca,LeadEdgeW_Poca,Lon_Swath,MeanDiffSpread_Swath,PhaseConfidence_Swath,PhaseSSegment_Swath,Phase_Swath,Phase_SwathOverPoca,PowerScaled_Swath,PowerScaled_SwathOverPoca,PowerWatt_Swath,SampleNb_Swath,SampleNb_SwathMinusLeadEdgeS,StartTime_Swath,Wf_Number_Swath,X_Swath,Y_Swath
182,0.97,1.120092378752887,94,8.943603546071548,-36.59832994360477,1.6415069481647215,6694.615821688351,1169.9153,1166.4016700563952,186.492699946652,65.49465695065653,248.8,1.1999999999999886,-40.41305333364977,43.48186840861069,0.9621697896851296,0.00614,-0.989207,0.2460294804794888,10311.0,1.4051512673753066,1.0247196414385311e-15,533,284.2,1365083398,1082,215458,-2685554
183,0.957,1.1050808314087759,94,8.943603546071548,-35.89932444412261,1.610155179218614,6651.606197002345,1170.8858,1167.1006755558774,186.492699946652,65.49470013716265,248.8,1.1999999999999886,-40.413971213954085,43.48186840861069,0.9621697896851296,0.00614,-1.008873,0.2509206870349515,10284.0,1.4014717906786591,1.022036348807473e-15,531,282.2,1365083398,1082,215415,-2685553
184,0.958,1.1062355658198615,94,8.943603546071548,-36.842312233522534,1.6524500328559162,6585.543257773044,1171.1808,1168.1576877664775,186.492699946652,65.49476549476388,248.8,1.1999999999999886,-40.415360546214,43.48186840861069,0.9621697896851296,0.00614,-1.03864,0.2583241521796917,10200.0,1.3900245298446443,1.0136883272886255e-15,528,279.2,1365083398,1082,215349,-2685550
185,0.957,1.1050808314087759,94,8.943603546071548,-35.89932444412261,1.610155179218614,6651.606197002345,1171.7675,1167.1006755558774,186.492699946652,65.49470013716265,248.8,1.1999999999999886,-40.413971213954085,43.48186840861069,0.9621697896851296,0.00614,-1.008873,0.2509206870349515,10284.0,1.4014717906786591,1.022036348807473e-15,531,282.2,1365083398,1082,215415,-2685553
186,0.973,1.1235565819861433,94,8.943603546071548,-36.20834298431873,1.624015267414586,6555.526599747727,1172.1021,1168.7916570156813,186.492699946652,65.49479562036461,248.8,1.1999999999999886,-40.41600103144049,43.48186840861069,0.9621697896851296,0.00614,-1.052363,0.26173725233023654,12405.0,1.6905151267375307,1.2328238921583724e-15,526,277.2,1365083398,1082,215319,-2685549
187,0.96,1.1085450346420322,94,8.943603546071548,-35.94550077151507,1.6122262781559766,6550.529291591634,1171.9596,1169.054499228485,186.492699946652,65.49480080443438,248.8,1.1999999999999886,-40.41611125328967,43.48186840861069,0.9621697896851296,0.00614,-1.054725,0.2623247144416981,10301.0,1.4037884982284001,1.0237258293529541e-15,525,276.2,1365083398,1082,215314,-2685549
188,0.97,1.120092378752887,94,8.943603546071548,-33.25689742900431,1.4916371399523767,6465.476625895418,1172.6829,1173.7431025709957,186.492699946652,65.49488535953488,248.8,1.1999999999999886,-40.41790928051523,43.48186840861069,0.9621697896851296,0.00614,-1.093257,0.2719081564733817,12497.0,1.7030526028890707,1.2419669633456817e-15,507,258.2,1365083398,1082,215229,-2685546
189,0.963,1.1120092378752886,94,8.943603546071548,-37.559904114343226,1.6846354374940202,6522.511556141545,1172.9679,1169.4400958856568,186.492699946652,65.49482809640634,248.8,1.1999999999999886,-40.41669155429702,43.48186840861069,0.9621697896851296,0.00614,-1.067158,0.2654169737269655,11722.0,1.5974379940038157,1.1649465267134577e-15,524,275.2,1365083398,1082,215286,-2685548
190,0.973,1.1235565819861433,94,8.943603546071548,-36.31040527578443,1.628592961556497,6508.51910959782,1172.8697,1170.6895947242156,186.492699946652,65.49484215370802,248.8,1.1999999999999886,-40.416990469397945,43.48186840861069,0.9621697896851296,0.00614,-1.073565,0.26701048335784366,11842.0,1.6137912237666938,1.1768722717403827e-15,519,270.2,1365083398,1082,215272,-2685548
191,0.97,1.120092378752887,94,8.943603546071548,-37.50864910054952,1.6823365495010354,6449.4852507777705,1173.6353,1171.4913508994505,186.492699946652,65.49490131316807,248.8,1.1999999999999886,-40.418248579656336,43.48186840861069,0.9621697896851296,0.00614,-1.10052,0.27371456515904863,12960.0,1.7661488143908421,1.2879804629079006e-15,517,268.2,1365083398,1082,215213,-2685546
