,Coh_Swath,Coh_SwathOverPoca,DayInYear_Swath,DemDiffMad_Swath,DemDiff_Swath,DemDiff_SwathOverPoca,Dist_SwathToPoca,Elev_Oib,Elev_Swath,Heading_Swath,Lat_Swath,LeadEdgeS_Poca,LeadEdgeW_Poca,Lon_Swath,MeanDiffSpread_Swath,PhaseConfidence_Swath,PhaseSSegment_Swath,Phase_Swath,Phase_SwathOverPoca,PowerScaled_Swath,PowerScaled_SwathOverPoca,PowerWatt_Swath,SampleNb_Swath,SampleNb_SwathMinusLeadEdgeS,StartTime_Swath,Wf_Number_Swath,X_Swath,Y_Swath
245,0.647,0.6615541922290389,117,5.743889369391033,-18.20857268758118,13.025423473799027,986.8378792891971,1929.5553,1915.7914273124188,-10.20541144728891,77.52776294474842,175.2,3.8000000000000114,-30.257704883725978,81.62901094470485,0.9762297584868203,-0.006135923151542565,2.048275,1.292309308920055,6147.0,0.4654702407996365,3.1958972656100094e-15,257,81.80000000000001,1367017595,3377,345122,-1311582
246,0.605,0.6186094069529652,117,5.743889369391033,-23.36503479629755,16.714076271853767,986.4126925379661,1929.4906,1910.6349652037024,-10.20541144728891,77.52776422837435,175.2,3.8000000000000114,-30.257672584108036,81.62901094470485,0.9762297584868203,-0.006135923151542565,2.047899,1.2920720808622241,4991.0,0.3779342723004695,2.594879331813821e-15,279,103.80000000000001,1367017595,3377,345122,-1311581
247,0.63,0.6441717791411044,117,5.743889369391033,-19.631532442755997,14.043331561123551,933.6134103578419,1929.6654,1914.368467557244,-10.20541144728891,77.52785056180483,175.2,3.8000000000000114,-30.255499958789812,81.62901094470485,0.9762297584868203,-0.006135923151542565,2.023366,1.2765935810144324,5118.0,0.38755111313039525,2.660908118658212e-15,262,86.80000000000001,1367017595,3377,345170,-1311559
248,0.63,0.6441717791411044,117,5.743889369391033,-19.631532442755997,14.043331561123551,933.6134103578419,1929.6231,1914.368467557244,-10.20541144728891,77.52785056180483,175.2,3.8000000000000114,-30.255499958789812,81.62901094470485,0.9762297584868203,-0.006135923151542565,2.023366,1.2765935810144324,5118.0,0.38755111313039525,2.660908118658212e-15,262,86.80000000000001,1367017595,3377,345170,-1311559
249,0.703,0.7188139059304703,117,5.743889369391033,-12.692978082224727,9.079866802376428,914.8251198999731,1929.7748,1921.3070219177753,-10.20541144728891,77.52788151047233,175.2,3.8000000000000114,-30.254721005924694,81.62901094470485,0.9970752931970025,0.0030679615757712823,2.014582,1.2710515297910594,7658.0,0.5798879297289111,3.981483855546031e-15,232,56.80000000000001,1367017595,3377,345187,-1311551
250,0.849,0.8680981595092024,117,5.743889369391033,-11.315819533541799,8.09472240940641,909.024202098052,1929.728,1922.6841804664582,-10.20541144728891,77.52789145684555,175.2,3.8000000000000114,-30.254470651024008,81.62901094470485,0.9970752931970025,0.0030679615757712823,2.011757,1.2692691647288978,9034.0,0.6840829925791307,4.6968823649781725e-15,226,50.80000000000001,1367017595,3377,345192,-1311548
251,0.77,0.7873210633946831,117,5.743889369391033,-15.7000325107947,11.230950141687288,872.7777494872335,1929.8334,1918.2999674892053,-10.20541144728891,77.5279514025075,175.2,3.8000000000000114,-30.252961659063146,81.62901094470485,0.9970752931970025,0.0030679615757712823,1.994703,1.258509358084613,8757.0,0.6631076783280327,4.552866822018359e-15,244,68.80000000000001,1367017595,3377,345225,-1311533
252,0.803,0.8210633946830267,117,5.743889369391033,-11.890111417509615,8.505539617025793,835.2011733708233,1929.955,1922.1098885824904,-10.20541144728891,77.52801334070517,175.2,3.8000000000000114,-30.251402273012673,81.62901094470485,0.9970752931970025,0.0030679615757712823,1.977097,1.2474012804618102,7960.0,0.6027563228835378,4.138497191191748e-15,227,51.80000000000001,1367017595,3377,345259,-1311517
253,0.814,0.8323108384458078,117,5.743889369391033,-11.135901778005064,7.96601902356004,794.4841093439188,1930.0533,1922.864098221995,-10.20541144728891,77.52808011658524,175.2,3.8000000000000114,-30.249720821490428,81.62901094470485,0.9970752931970025,0.0030679615757712823,1.958106,1.2354193707642838,9458.0,0.7161896107829774,4.9173249289311e-15,223,47.80000000000001,1367017595,3377,345296,-1311500
254,0.887,0.9069529652351739,117,5.743889369391033,-8.961490370333195,6.410563256809994,756.9075240741104,1930.1561,1925.0385096296668,-10.20541144728891,77.52814229410075,175.2,3.8000000000000114,-30.24815490756589,81.62901094470485,0.9970752931970025,0.0030679615757712823,1.940423,1.2242627118636804,12382.0,0.9376041193396941,6.4375467614744004e-15,213,37.80000000000001,1367017595,3377,345330,-1311484
255,0.793,0.810838445807771,117,5.743889369391033,-10.050321027636528,7.189453543598027,722.4714527232201,1930.2571,1923.9496789723635,-10.20541144728891,77.52819936092813,175.2,3.8000000000000114,-30.24671749044677,81.62901094470485,0.9970752931970025,0.0030679615757712823,1.924185,1.2140177405789438,9830.0,0.7443586248674845,5.110732084097347e-15,217,41.80000000000001,1367017595,3377,345361,-1311469
256,0.843,0.8619631901840491,117,5.743889369391033,-8.99541235063225,6.4348291982457235,696.0718353733328,1930.3498,1925.0045876493677,-10.20541144728891,77.52824347105235,175.2,3.8000000000000114,-30.245606290657975,81.62901094470485,0.9970752931970025,0.0030679615757712823,1.911636,1.2061002541488317,9530.0,0.7216416780251401,4.954758571866503e-15,212,36.80000000000001,1367017595,3377,345385,-1311458
260,0.893,0.9130879345603272,117,5.743889369391033,-7.548965808004141,5.400119939414388,538.1542529795709,1930.6069,1926.4510341919959,-10.20541144728891,77.52850339715202,175.2,3.8000000000000114,-30.239055880380363,81.62901094470485,0.9970752931970025,0.0030679615757712823,1.837653,1.1594224791421397,11085.0,0.8393911858246251,5.763221276929714e-15,203,27.80000000000001,1367017595,3377,345528,-1311391
261,0.909,0.9294478527607363,117,5.743889369391033,-8.636216764338315,6.177880193967698,500.57766630164394,1930.6823,1925.3637832356617,-10.20541144728891,77.5285647530342,175.2,3.8000000000000114,-30.237509027580018,81.62901094470485,0.9970752931970025,0.0030679615757712823,1.82018,1.1483983146355377,9488.0,0.7184613054672119,4.9329222801541845e-15,207,31.80000000000001,1367017595,3377,345562,-1311375
262,0.927,0.9478527607361964,117,5.743889369391033,-6.224085866473615,4.4523728212590425,459.4355232238796,1930.7431,1927.7759141335264,-10.20541144728891,77.52863280378499,175.2,3.8000000000000114,-30.235793112083456,81.62901094470485,0.9970752931970025,0.0030679615757712823,1.800804,1.1361734985490088,11155.0,0.8446918067545055,5.799615096450245e-15,196,20.80000000000001,1367017595,3377,345599,-1311357
263,0.937,0.958077709611452,117,5.743889369391033,-5.6018679942935705,4.007271965899915,423.1890830349951,1930.7714,1927.3981320057064,-10.20541144728891,77.52869323275222,175.2,3.8000000000000114,-30.234269137004276,81.62901094470485,0.9970752931970025,0.0030679615757712823,1.783591,1.1253133747206943,13401.0,1.0147660154475238,6.967336791351836e-15,197,21.80000000000001,1367017595,3377,345632,-1311342
265,0.939,0.9601226993865031,117,5.743889369391033,-6.127899547107518,4.383566355006804,346.70592726401435,1930.8213,1926.8721004528925,-10.20541144728891,77.52881894128517,175.2,3.8000000000000114,-30.231098120574416,81.62901094470485,0.9970752931970025,0.0030679615757712823,1.747776,1.1027167712865988,13131.0,0.9943207632894139,6.826960630344076e-15,198,22.80000000000001,1367017595,3377,345701,-1311309
270,0.978,1.0,117,5.743889369391033,-2.2483727913349867,1.6083637216704938,172.23530416264836,1930.8489,1929.751627208665,-10.20541144728891,77.52910694507014,175.2,3.8000000000000114,-30.223829421780636,81.62901094470485,0.9790892903457012,-0.006135923151542565,1.665689,1.050925974522824,26486.0,2.005603513554445,1.3770381483153849e-14,183,7.800000000000011,1367017595,3377,345859,-1311235
